Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Saimiri_boliviensis	1.14392539092373	2.74161663143298	0.363636363636364	7	2	0.733333333333333	0.266666666666667
Saimiri_sciureus	1.2152223641262	1.84702691536772	0.129032258064516	13.5	2	0.881881533101045	0.118118466898955
Salamandra_salamandra	1.37859076676702	4.40332909453574	0.172413793103448	27	3	0.852941176470588	0.147058823529412
Salamandrella_keyserlingii	0.977868470315248	1.05093526329276	0.166666666666667	5	1	0.846153846153846	0.153846153846154
Salangichthys_microdon	0.42430060098944	0	0	5	0	1	0
Salanx_ariakensis	0.42430060098944	0.42430060098944	0.142857142857143	9	1	0.875	0.125
Salmo_salar	0.42430060098944	0.42430060098944	0.0625	2	1	0.888888888888889	0.111111111111111
Salmo_trutta	0.808501976282932	0.626634662303323	0.117647058823529	8	1	0.888888888888889	0.111111111111111
Saltator_maximus	1.12211649661941	8.54667507295249	0.4	15	7	0.714285714285714	0.285714285714286
Salvelinus_malma	0.42430060098944	0.42430060098944	0.105555555555556	9	1	0.9	0.1
Sander_vitreus	0.975417224313509	0.42430060098944	0.25	1	1	0.666666666666667	0.333333333333333
Sapajus_apella	1.14392539092373	1.59769124050925	0.222222222222222	6	1	0.818181818181818	0.181818181818182
Sarcocheilichthys_nigripinnis	0.505234225514993	1.99252659290261	0.103846153846154	22	3	0.902777777777778	0.0972222222222222
Sarcocheilichthys_sinensis	0.42430060098944	0.84860120197888	0.111111111111111	19	2	0.9	0.1
Satanoperca_jurupari	0.42430060098944	0.712242715248863	0.2	9	1	0.833333333333333	0.166666666666667
Saxicola_torquata	1.05729117714525	4.37020601072431	0.128571428571429	34	5	0.886075949367089	0.113924050632911
Scarus_ghobban	0.42430060098944	0.42430060098944	0.032258064516129	26	1	0.96875	0.03125
Scarus_rubroviolaceus	1.95438946988567	0.977194734942835	0	3	0.5	0.9	0.1
Sceloporus_aeneus	0.914720384057651	5.85008617496755	0.157894736842105	42	6	0.863636363636364	0.136363636363636
Sceloporus_bicanthalis	0.939838527877668	2.02199184149869	0.1875	11	2	0.842105263157895	0.157894736842105
Sceloporus_cowlesi	0.909466777631994	5.77106774676354	0.173913043478261	35	6	0.851851851851852	0.148148148148148
Sceloporus_graciosus	0.875869527185875	11.9659402046026	0.219758532621314	63.5	14	0.819834581772784	0.180165418227216
Sceloporus_occidentalis	1.06177719586648	4.28092587163662	0.111111111111111	44	5	0.9	0.1
Sceloporus_scalaris	0.987771210081685	8.59029292388725	0.169230769230769	59	9	0.855263157894737	0.144736842105263
Sceloporus_slevini	1.00451199076739	6.19819985168565	0.21875	30	6	0.82051282051282	0.179487179487179
Sceloporus_tristichus	1.11073244857983	8.93429071647168	0.171428571428571	36	6	0.853658536585366	0.146341463414634
Sceloporus_undulatus	1.05003275815219	14.7985311350917	0.216216216216216	69	16	0.822222222222222	0.177777777777778
Schismatogobius_ampluvinculus	0.911613569447055	0.42430060098944	0.125	6	1	0.888888888888889	0.111111111111111
Schizopygopsis_pylzovi	0.42430060098944	0.42430060098944	0.142857142857143	4	1	0.875	0.125
Schizopygopsis_stoliczkai	0.42430060098944	0.42430060098944	0.111111111111111	6	1	0.9	0.1
Schizopygopsis_thermalis	0.42430060098944	0.42430060098944	0.02	6	1	0.980392156862745	0.0196078431372549
Schizopygopsis_younghusbandi	0.42430060098944	0	0	5	0	1	0
Schizothorax_oconnori	0.42430060098944	0	0	5	0	1	0
Schizothorax_plagiostomus	0.87937693851954	0.87937693851954	0	3	1	0.91304144884242	0.0869585511575803
Schizothorax_prenanti	0.42430060098944	0.84860120197888	0.45	4	2	0.666666666666667	0.333333333333333
Schizothorax_richardsonii	0.929969392074167	2.02501569129723	0.5	4	2	0.666666666666667	0.333333333333333
Schizothorax_waltoni	1.14392539092373	0	0	6	0	1	0
Scincella_lateralis	0.755074018272001	5.32096735624172	0.126760563380282	64	8	0.8875	0.1125
Sciurus_lis	1.80312664417174	0	0	4	0	1	0
Sciurus_vulgaris	1.14392539092373	0	0	4	0	1	0
Scleropages_formosus	1.10212293538051	1.56822599191317	0.2	8	1	0.818181818181818	0.181818181818182
Scomber_australasicus	1.1767216042354	0	0	3	0	1	0
Scomber_colias	0.42430060098944	0	0	6	0	1	0
Scomber_japonicus	0.42430060098944	0.42430060098944	0.0454545454545455	18	1	0.956521739130435	0.0434782608695652
Scomber_scombrus	NA	0	0	4	0	1	0
Scomberomorus_semifasciatus	0.42430060098944	0.42430060098944	0.333333333333333	2	1	0.75	0.25
Scombrops_boops	NA	0	0	5	0	1	0
Scombrops_gilberti	NA	0	0	5	0	1	0
Scophthalmus_rhombus	0.525467631646382	0.626634662303323	0.333333333333333	4	1	0.75	0.25
Sebastiscus_marmoratus	0.42430060098944	0	0	2	0	1	0
Seiurus_aurocapilla	1.14392539092373	0.84860120197888	0.111111111111111	5	1	0.9	0.1
Semnopithecus_entellus	1.10167724311546	23.0658401519928	0.333333333333333	59	21	0.75	0.25
Seriola_dumerili	0.430256900002777	0.42430060098944	0.225	6	1	0.788888888888889	0.211111111111111
Serranochromis_macrocephalus	1.14392539092373	2.74139956643408	0.285714285714286	8	2	0.777777777777778	0.222222222222222
Setophaga_petechia	1.07587810648202	3.84341637892446	0.333333333333333	8	3	0.75	0.25
Shinisaurus_crocodilurus	1.38725019876093	10.1730844603098	0.363636363636364	19	7	0.733333333333333	0.266666666666667
Sicydium_buscki	0.772723957563975	0	0	4	0	1	0
Sicydium_punctatum	0.42430060098944	0	0	3	0	1	0
Siganus_argenteus	3.62340976153678	0	0	4	0	1	0
Siganus_canaliculatus	0.629696734617352	1.18280378761653	0.0670011148272018	3	1	0.932432432432432	0.0675675675675676
Siganus_fuscescens	0.430256900002777	0.430256900002777	0.0909090909090909	9	1	0.909090909090909	0.0909090909090909
Siganus_puellus	1.00725218887196	1.18280378761653	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Siganus_unimaculatus	0.607184947979681	0.430256900002777	0.333333333333333	3	1	0.75	0.25
Siganus_virgatus	1.44614019029968	1.44614019029968	0.1	4	1	0.909090909090909	0.0909090909090909
Siganus_vulpinus	0.430256900002777	0.854557500992217	0.5	3	2	0.666666666666667	0.333333333333333
Silurus_asotus	0.898871146998124	2.89984122707475	0.173913043478261	27	3	0.85016835016835	0.14983164983165
Siniperca_chuatsi	0.756309851698313	1.84861997176272	0.25	4	1	0.8	0.2
Siniperca_scherzeri	0.829835361254366	4.57776911128338	0.119266055045872	51	5	0.892307692307692	0.107692307692308
Siphateles_bicolor	0.426782392244997	1.61000893702797	0.3	6	3	0.769230769230769	0.230769230769231
Sistrurus_catenatus	1.14392539092373	1.14392539092373	0.166666666666667	3	1	0.75	0.25
Sitta_carolinensis	1.02624868122419	6.73019198398271	0.2	40	7	0.833333333333333	0.166666666666667
Snyderichthys_copei	0.59268215767896	1.75993262938412	0.0731707317073171	4	2	0.923076923076923	0.0769230769230769
Solea_senegalensis	1.46989335510442	6.26097638514563	1.5	2	3	0.4	0.6
Solea_solea	1.21318898564912	2.82135095300106	0.25	7	2	0.8	0.2
Sorex_araneus	1.156884856488	0	0	6	0	1	0
Sorex_asper	0.562424217117293	0	0	4	0	1	0
Sorex_caecutiens	0.474884116317911	1.58413580181159	0.2	8	3	0.833333333333333	0.166666666666667
Sorex_cinereus	0.42430060098944	0.84860120197888	0.0566037735849057	26	2	0.946428571428571	0.0535714285714286
Sorex_cylindricauda	1.0895917584123	3.23140951671344	0.0563492063492063	35	2	0.945945945945946	0.0540540540540541
Sorex_minutissimus	0.42430060098944	0	0	14	0	1	0
Sorex_monticolus	0.430256900002777	0.430256900002777	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Sorex_palustris	1.43396430994971	0	0	4	0	1	0
Sorex_tundrensis	0.93522039564456	0	0	13	0	1	0
Sorex_ugyunak	0.635784795589623	0	0	3	0	1	0
Sorex_unguiculatus	0.42430060098944	0.42430060098944	0.0476190476190476	17	1	0.954545454545455	0.0454545454545455
Sphenodon_punctatus	0.784112995956585	0.42430060098944	0.0298690671031097	8	1	0.962962962962963	0.037037037037037
Spinibarbus_caldwelli	1.34617015045532	2.14473490203335	0.0909090909090909	19.5	1.5	0.912878787878788	0.0871212121212121
Squalidus_argentatus	1.94572510905318	3.35921649987976	0.0714285714285714	16	2	0.933333333333333	0.0666666666666667
Squalidus_chankaensis	0.42430060098944	0.42430060098944	0.111111111111111	8	1	0.9	0.1
Squalius_pyrenaicus	0.42430060098944	0.42430060098944	0.153846153846154	7	1	0.866666666666667	0.133333333333333
Steatomys_sp	1.27023737939017	1.34187046944983	0.2	6	1	0.833333333333333	0.166666666666667
Stenella_attenuata	0.430256900002777	0	0	8	0	1	0
Stenella_coeruleoalba	1.11675857466801	0	0	7	0	1	0
Stenella_longirostris	0.67392492549993	0	0	5	0	1	0
Stigmochelys_pardalis	1.86070917872745	4.07681491632698	0.157894736842105	18	3	0.863636363636364	0.136363636363636
Sturnella_magna	0.426286033993886	0.42430060098944	0.0722996515679442	6	1	0.931818181818182	0.0681818181818182
Sturnira_lilium	0.729290435085903	2.74161663143298	0.142857142857143	17	3	0.875	0.125
Sturnira_parvidens	0.42430060098944	0	0	4	0	1	0
Sturnira_tildae	1.14392539092373	1.27702004682777	0.25	5	1	0.8	0.2
Sturnus_vulgaris	1.14392539092373	0.529825490138026	0	4	1	0.866071428571429	0.133928571428571
Suncus_murinus	1.07566777800285	5.65135632573293	0.333333333333333	10	8	0.725	0.275
Sus_barbatus	0.886404661213721	2.02199184149869	0.455533596837945	4	3	0.686567164179104	0.313432835820896
Sus_scrofa	1.14392539092373	2.35195073781407	0.454545454545455	4	2	0.681818181818182	0.318181818181818
Sus_scrofa_domesticus	0.965087595259528	3.08211835131491	0.303846153846154	12	3	0.75	0.25
Sylvia_atricapilla	1.27311921247888	2.14951350954628	0.153947368421053	15.5	2	0.866600790513834	0.133399209486166
Sylviparus_modestus	1.59769124050925	0	0	3	0	1	0
Symphalangus_syndactylus	1.1982286940793	1.92765013682463	0.190909090909091	8	1	0.833333333333333	0.166666666666667
Symphysodon_aequifasciata	0.875434592558211	1.99848289191595	0.333333333333333	10	3	0.75	0.25
Tachycineta_bicolor	0.911613569447055	0.42430060098944	0.166666666666667	2	1	0.75	0.25
Takydromus_amurensis	1.13851758879694	1.13851758879694	0.25	4	1	0.8	0.2
Takydromus_septentrionalis	0.899722723227852	3.07898923551228	0.333333333333333	14	4	0.75	0.25
Talpa_europaea	0.889173659641093	0.42430060098944	0.0769230769230769	21	1	0.928571428571429	0.0714285714285714
Talpa_romana	1.29187452971864	3.05202575349554	0.190909090909091	15	2	0.833333333333333	0.166666666666667
Tamias_dorsalis	0.812124819616799	0.45354878458662	0.0588235294117647	15	1	0.94281045751634	0.0571895424836601
Tamias_minimus	1.59769124050925	3.1953824810185	0.0454545454545455	25	1	0.956521739130435	0.0434782608695652
Tamias_quadrivittatus	0.930179412741531	6.09939643272334	0.22	34	7	0.819672131147541	0.180327868852459
Tamias_senex	0.784112995956585	1.56822599191317	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Tamias_sibiricus	0.83796208249514	0.84860120197888	0.0714285714285714	12	1	0.932352941176471	0.0676470588235294
Tamiops_maritimus	0.825015835209816	6.60012668167853	0.102803738317757	102	8	0.906779661016949	0.0932203389830508
Tanakia_himantegus	1.11478318570049	5.41705406834016	0.0886075949367089	77	5	0.916666666666667	0.0833333333333333
Tanakia_koreensis	0.76829024488612	2.80864518716573	0.0821052631578947	29.5	2	0.922330097087379	0.0776699029126214
Tanakia_lanceolata	0.573095806782669	2.54580360593664	0.0707142857142857	74	4	0.933333333333333	0.0666666666666667
Tanakia_latimarginata	1.52655775678944	0	0	6	0	1	0
Tanakia_limbata	0.71925496893277	3.26276397229278	0.101282051282051	39.5	4	0.908033826638478	0.0919661733615222
Tanichthys_albonubes	1.00383241950079	4.07562088389265	0.081989247311828	63.5	4.5	0.923076923076923	0.0769230769230769
Tarentola_mauritanica	1.01680506323263	9.15655550733102	0.35	47	11	0.740157480314961	0.259842519685039
Tarsius_dentatus	0.929132455469575	3.7165298218783	0.170731707317073	31	4	0.851063829787234	0.148936170212766
Tarsius_lariang	1.2951806741189	2.65883098372198	0.5	2	2	0.625	0.375
Telescopus_fallax	1.04385031596172	6.66635149746845	0.137931034482759	53	7	0.878787878787879	0.121212121212121
Telestes_muticellus	0.725621961310568	0.84860120197888	0.225	4	1	0.8	0.2
Telestes_pleurobipunctatus	0.935785785017808	1.14392539092373	0.333333333333333	4	1	0.75	0.25
Telestes_souffia	0.814339042541497	0.42430060098944	0.0454545454545455	20	1	0.956521739130435	0.0434782608695652
Tenualosa_ilisha	0.42430060098944	0	0	5	0	1	0
Terapon_jarbua	1.86286491727124	1.59769124050925	0.0294117647058824	12	1	0.941176470588235	0.0588235294117647
Terpsiphone_paradisi	0.931903860211869	6.50303673071827	0.142857142857143	49	7	0.875	0.125
Terpsiphone_viridis	1.14392539092373	1.59769124050925	0.0740740740740741	25	1	0.931034482758621	0.0689655172413793
Terrapene_carolina	0.891744650516051	6.70138459635945	0.15843137254902	49	8	0.860859044162129	0.139140955837871
Terrapene_mexicana	1.27023225536441	6.74914190451526	1	4	5	0.5	0.5
Testudo_graeca	0.976449046127418	5.88681341547121	0.23240589198036	31	7	0.811422413793103	0.188577586206897
Testudo_horsfieldii	0.697445060626118	2.76182537660631	0.444444444444444	9	4	0.692307692307692	0.307692307692308
Tetrapturus_georgii	0.42430060098944	0	0	2	0	1	0
Thamnophis_rufipunctatus	1.01418607205754	3.14513071878308	0.238095238095238	6	3	0.807692307692308	0.192307692307692
Thamnophis_validus	0.666160963971982	0.854557500992217	0.25	5	1	0.792857142857143	0.207142857142857
Thermophis_baileyi	1.14392539092373	1.14392539092373	0.2	4	1	0.833333333333333	0.166666666666667
Thoropa_miliaris	1.11675857466801	5.43388831910869	0.166666666666667	21	5.5	0.845238095238095	0.154761904761905
Thrichomys_laurenteus	1.44377366550231	2.53408655090135	0.5	2	2	0.666666666666667	0.333333333333333
Thryothorus_nigricapillus	0.81543081416271	1.27290180296832	0.125	6.5	1	0.888888888888889	0.111111111111111
Thunnus_alalunga	NA	0	0	3	0	1	0
Thunnus_albacares	NA	0	0	3	0	1	0
Thunnus_maccoyii	0.798737087755175	4.03568678963248	0.100371747211896	0	3	0	1
Thunnus_obesus	0.42430060098944	0	0	10	0	1	0
Thunnus_orientalis	0.670719014927661	4.49752865224416	0.5	5	4	0.625	0.375
Thunnus_thynnus	0.42430060098944	0.42430060098944	0.0285714285714286	34	1	0.972222222222222	0.0277777777777778
Thylacinus_cynocephalus	0.45354878458662	0	0	8	0	1	0
Thylamys_elegans	0.972774501720003	1.59769124050925	0.0535714285714286	52	2	0.949152542372881	0.0508474576271186
Thylamys_pallidior	0.874317794686592	6.66250818908951	0.170212765957447	37	6	0.854545454545454	0.145454545454545
Thylamys_pusillus	0.525393632287459	1.1365433162383	0.0821917808219178	68	3	0.924050632911392	0.0759493670886076
Thylamys_sponsorius	1.01099592074935	2.02199184149869	0.295833333333333	8	2	0.769230769230769	0.230769230769231
Thylamys_venustus	0.994069067582023	4.89258488497626	0.148148148148148	36	6	0.870967741935484	0.129032258064516
Thymallus_arcticus	0.42430060098944	0.42430060098944	0.03125	35	1	0.96875	0.03125
Thymallus_grubii	0.42430060098944	0.42430060098944	0.04	28	1	0.961538461538462	0.0384615384615385
Tinca_tinca	1.14392539092373	2.28785078184746	0.153846153846154	12	2	0.866666666666667	0.133333333333333
Todiramphus_chloris	1.03805412305266	2.59006558122341	0.230769230769231	13	3	0.8125	0.1875
Tor_putitora	1.45133602066389	4.31148894838794	1.5	1	3	0.333333333333333	0.666666666666667
Trachemys_scripta	1.12639653777486	9.23896192818109	0.27027027027027	35	9	0.787234042553192	0.212765957446809
Trachidermus_fasciatus	0.42430060098944	0.42430060098944	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Trachurus_declivis	1.04116119516403	0	0	3	0	1	0
Trachurus_novaezelandiae	0.42430060098944	0.42430060098944	0.0871212121212121	5	1	0.916666666666667	0.0833333333333333
Trachurus_trachurus	1.23737938404975	1.73419482757849	0.0526315789473684	5	1	0.95	0.05
Trachypithecus_phayrei	0.871098935006515	7.50192489995524	0.142857142857143	62	9	0.875	0.125
Trematomus_bernacchii	1.1302406328256	0.430256900002777	0	3	1	0.75	0.25
Trematomus_nicolai	1.09092547441861	1.27023737939017	0.333333333333333	5	2	0.75	0.25
Tribolodon_hakonensis	0.42430060098944	0.42430060098944	0.0526315789473684	19	1	0.95	0.05
Trichiurus_japonicus	0.42430060098944	0	0	6	0	1	0
Trichiurus_lepturus_nanhaiensis	1.01295052526991	0	0	4	0	1	0
Trichomycterus_areolatus	0.42430060098944	1.69301123434226	0.267948717948718	14	4	0.788676236044657	0.211323763955343
Trimeresurus_albolabris	1.17115948413927	2.44629244248813	0.210526315789474	5	2	0.822222222222222	0.177777777777778
Trimeresurus_gumprechti	0.42430060098944	0.42430060098944	0.024390243902439	40	1	0.976190476190476	0.0238095238095238
Triplophysa_bleekeri	0.488446157010655	1.96974851611739	0.0535714285714286	81	3	0.949152542372881	0.0508474576271186
Triplophysa_stenura	0.604206798473013	1.27290180296832	0.114285714285714	32	3	0.897435897435897	0.102564102564103
Trisopterus_minutus	0.555113715721466	1.98585740605323	0.0538461538461538	61.5	4	0.912858351845975	0.0871416481540252
Triturus_dobrogicus	1.01099592074935	1.65209832887408	0.414285714285714	4	2	0.7	0.3
Triturus_karelinii	1.01310662892558	15.8755406752362	0.330128205128205	50	15	0.75	0.25
Troglodytes_aedon	0.900366280571783	4.26951958138224	0.162162162162162	29	5	0.86046511627907	0.13953488372093
Trogon_collaris	1.23585913704288	6.38083375108288	0.269230769230769	27	7	0.783783783783784	0.216216216216216
Trogon_rufus	1.16135933721626	10.0524251834097	0.176470588235294	57	9	0.85	0.15
Trogon_violaceus	1.26959218435296	12.0919355223501	0.2054890921886	51	9	0.828571428571429	0.171428571428571
Trogon_viridis	0.907430312824323	2.48579586037356	0.0618622448979592	47	3	0.941176470588235	0.0588235294117647
Tropheus_moorii	0.93433022395485	3.32597062449824	0.195238095238095	20	4	0.836666666666667	0.163333333333333
Tupaia_belangeri	1.14392539092373	0.706286416235526	0.166666666666667	3	1	0.75	0.25
Turdus_ignobilis	1.30376102483228	1.59769124050925	0.329710144927536	5.5	1	0.752049180327869	0.247950819672131
Turdus_merula	1.14392539092373	1.59769124050925	0.218253968253968	7	1	0.818181818181818	0.181818181818182
Turdus_philomelos	0.427278750496109	0.42430060098944	0.1	3.5	1	0.909090909090909	0.0909090909090909
Turdus_poliocephalus	1.05530574414081	2.02199184149869	0.146428571428571	16	2	0.869565217391304	0.130434782608696
Turdus_rufopalliatus	1.14392539092373	0	0	5	0	1	0
Tursiops_aduncus	1.01099592074935	1.94572510905318	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Tursiops_truncatus	1.07642036408443	1.14392539092373	0.153846153846154	5	1	0.857142857142857	0.142857142857143
Tylototriton_wenxianensis	0.965502144653439	5.67930391265474	0.224014336917563	27	6	0.815789473684211	0.184210526315789
Tympanocryptis_cephalus	1.213395535883	28.9298988114844	0.430769230769231	61	25	0.698924731182796	0.301075268817204
Tympanocryptis_tetraporophora	1.1030920256766	15.4699377087893	0.311111111111111	51	13	0.76271186440678	0.23728813559322
Typhlichthys_subterraneus	1.03244594214733	14.0769554352014	0.254901960784314	51	13	0.796875	0.203125
Urocyon_cinereoargenteus	1.01174045812601	0.84860120197888	0.105263157894737	4	1	0.9	0.1
Urosaurus_nigricaudus	0.83768277583699	5.60165153232403	0.181818181818182	17.5	6	0.845299145299145	0.154700854700855
Urotrichus_talpoides	0.593487956669586	2.96743978334793	0.0810810810810811	36	5	0.925	0.075
Ursus_americanus	0.98320003044916	7.25110903353319	0.3	28	8	0.767441860465116	0.232558139534884
Ursus_arctos	1.00478872740428	1.0895917584123	0.181818181818182	9	1	0.846153846153846	0.153846153846154
Ursus_maritimus	1.59769124050925	1.59769124050925	0.267857142857143	2.5	1	0.788888888888889	0.211111111111111
Ursus_spelaeus	1.02776948018539	1.44614019029968	0.222222222222222	7	1	0.807987711213518	0.192012288786482
Ursus_thibetanus	0.892443921584462	2.02199184149869	0.162790697674419	11	2	0.86	0.14
Uta_stansburiana	0.693132807365206	3.27165894332754	0.122200099552016	38	5	0.891106719367589	0.108893280632411
Varanus_cumingi	1.61816727439607	4.56549499464649	0.166666666666667	19	3	0.857142857142857	0.142857142857143
Varanus_gouldii	1.07604431889628	3.59021783341186	0.0952380952380952	19	4	0.91304347826087	0.0869565217391304
Varanus_niloticus	1.17635373979901	11.1065313142326	0.375	29	7	0.727272727272727	0.272727272727273
Varanus_nuchalis	1.59769124050925	1.59769124050925	0.111111111111111	6	1	0.9	0.1
Varanus_salvator	1.11998716247362	5.526851913319	0.225806451612903	24.5	5	0.813300142247511	0.186699857752489
Varecia_variegata	1.48792673668656	10.8084789698864	0.407407407407407	23	7	0.710526315789474	0.289473684210526
Vipera_berus	0.715182741253433	0.706286416235526	0.0769230769230769	9.5	1	0.928571428571429	0.0714285714285714
Vipera_lotievi	0.42430060098944	0.42430060098944	0.111111111111111	8	1	0.9	0.1
Vipera_renardi	0.865193899648693	2.93956170995908	0.277777777777778	13	3	0.782608695652174	0.217391304347826
Vipera_ursinii	1.13851758879694	6.80533873715123	0.222222222222222	33	7	0.818181818181818	0.181818181818182
Vireo_altiloquus	0.431612646888735	0.281985815246086	0.054093567251462	8	1	0.948684210526316	0.0513157894736842
Vireo_atricapilla	1.14392539092373	0.911613569447055	0.142857142857143	4	1	0.875	0.125
Vireo_bellii	0.42430060098944	0.42430060098944	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Vireo_cassinii	NA	0	0	4	0	1	0
Vireo_flavoviridis	0.878566762742017	6.76317547375442	0.176470588235294	49	8	0.847457627118644	0.152542372881356
Vireo_gilvus	1.00938290517068	1.56822599191317	0.25	7	2	0.8	0.2
Vireo_olivaceus	1.15722647022567	8.51175983311537	0.227272727272727	33	8	0.814814814814815	0.185185185185185
Vulpes_lagopus	0.430256900002777	0	0	4	0	1	0
Vulpes_vulpes	1.01099592074935	2.02199184149869	0.162280701754386	16	2	0.857142857142857	0.142857142857143
Xanthomixis_zosterops	0.939838527877668	0.430256900002777	0.0416666666666667	21	1	0.96	0.04
Xantusia_arizonae	1.48129799500303	0.42430060098944	0.0666666666666667	8	1	0.9375	0.0625
Xantusia_riversiana	1.23389342891513	1.59769124050925	0.2	8	1	0.833333333333333	0.166666666666667
Xantusia_vigilis	0.768231776197863	2.28319114310544	0.176470588235294	17	3	0.85	0.15
Xantusia_wigginsi	1.32112247061498	4.79307372152775	0.0875	37	3	0.918032786885246	0.0819672131147541
Xenophallus_umbratilis	0.467046028358358	3.8294000263631	0.25	40	9	0.8	0.2
Xerotyphlops_vermicularis	1.03914845538134	7.42142983445389	0.328947368421053	28.5	7	0.751237623762376	0.248762376237624
Xiphias_gladius	0.885280026613526	0	0	4	0	1	0
Zacco_platypus	0.42430060098944	0.84860120197888	0.1	7	2	0.909090909090909	0.0909090909090909
Zamenis_longissimus	1.09324965439485	1.59769124050925	0.666666666666667	2	2	0.5	0.5
Zanclus_cornutus	0.430256900002777	0.42430060098944	0.25	2	1	0.666666666666667	0.333333333333333
Zapteryx_exasperata	1.53949461775614	1.53949461775614	0.583333333333333	1	1	0.5	0.5
Zapus_hudsonius	0.739062307837314	2.1265644465786	0.136363636363636	41	3	0.88	0.12
Zapus_princeps	0.836450590358772	13.3710588341202	0.173913043478261	111	17	0.851851851851852	0.148148148148148
Zapus_trinotatus	1.1649548508684	5.38955052911241	0.0819672131147541	51	3	0.924242424242424	0.0757575757575758
Zebrias_zebrinus	0.42430060098944	0	0	5	0	1	0
Ziphius_cavirostris	0.911613569447055	1.27023737939017	0.0952380952380952	9	1	0.909090909090909	0.0909090909090909
Zonosaurus_madagascariensis	1.05350314343188	2.70133577858332	0.0631648936170213	50	2	0.94	0.06
Zootoca_vivipara	0.896947045197935	7.17557636158348	0.293981481481482	15.5	8	0.77032967032967	0.22967032967033
Zosterops_capensis	0.664175530967537	0	0	7	0	1	0
Zosterops_flavifrons	0.425789675742774	0.84860120197888	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
Zosterops_japonicus	0.880792635631912	5.28475581379147	0.116515837104072	50	6	0.894736842105263	0.105263157894737
Zosterops_lateralis	0.858314745268875	0.911613569447055	0.0882352941176471	4	1	0.918918918918919	0.0810810810810811
Zosterops_luteus	1.07610870530484	3.59021783341186	0.111111111111111	37	4	0.9	0.1
Zosterops_montanus	0.42430060098944	0.42430060098944	0.142857142857143	12	1	0.875	0.125
Zosterops_palpebrosus	0.927351453578725	1.85826491093915	0.141428571428571	16	2	0.87609649122807	0.12390350877193
Zosterops_senegalensis	1.02776948018539	6.18643797817686	0.24390243902439	15	6	0.8	0.2
